Optimal Found Or Timeout,Instances,,INTERRUPTED  ,Models       ,Calls        ,Time         ,CPU Time     ,,Choices      ,Conflicts    ,Restarts     ,Model-Level  ,Problems     ,Lemmas       ,  Binary     ,  Ternary    ,  Conflict   ,  Loop       ,  Other      ,Backjumps    ,  Executed   ,  Bounded    ,,Rules        ,  Choice     ,Atoms        ,Bodies       ,Equivalences ,Tight        ,Variables    ,Constraints  ,,DifferenceLogic,  Time init(s),  Mutexes    ,  [Thread 0],    Propagation(s),    Dijkstra(s),    Undo(s)  ,    True edges,    False edges,    False edges (inverse),    False edges (partial),    False edges (partial+),    Edges added,    Edges skipped,    Edges propagated,    Cost consistency,    Cost forward,    Cost backward,Completion Time for Window 1 ,Completion Time for Window 2 ,Number of Interrupted Calls ,Number of UnInterrupted Calls 
Solving...,Dmu36, ,[' 1'],[' 6397+'],[' 3201'],"[' 1007.893s (Solving', ' 977.72s 1st Model', ' 828.70s Unsat', ' 0.00s)']",[' 1005.328s'], ,[' 457548814'],"[' 3493056  (Analyzed', ' 178426)']","[' 3222     (Average', ' 55.38 Last', ' 17150)']",[' 9063.4  '],"[' 3201     (Average Length', ' 1582.15 Splits', ' 0)']","[' 1828743  (Deleted', ' 1650598)']","[' 693      (Ratio', '   0.04%)']","[' 90952    (Ratio', '   4.97%)']","[' 178426   (Average Length', '   44.6 Ratio', '   9.76%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1650317  (Average Length', '   29.3 Ratio', '  90.24%) ']","[' 178426   (Average', ' 36.40 Max', ' 6303 Sum', ' 6494274)']","[' 178426   (Average', ' 36.40 Max', ' 6303 Sum', ' 6494274 Ratio', ' 100.00%)']","[' 0        (Average', '  0.00 Max', '   0 Sum', '      0 Ratio', '   0.00%)']", ,[' 128272  '],[' 15154   '],[' 130378  '],[' 86901   '],"[' 260699   (Atom=Atom', ' 72745 Body=Body', ' 40604 Other', ' 147350)']",[' Yes'],"[' 18260    (Eliminated', '    0 Frozen', ' 18260)']","[' 10212    (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 5.64227'],[' 0'], ,[' 339.635'],[' 0'],[' 31.7171'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.85109e+09'],[' 1.72669e+09'],[' 0'],[' 1.50256e+10'],[' 0'],[' 0'],[' 4549 '],[' 8566 '],[' 2 '],[' 0 ']
Solving...,Dmu37, ,[' 1'],[' 6363+'],[' 3184'],"[' 1008.968s (Solving', ' 978.36s 1st Model', ' 873.15s Unsat', ' 0.00s)']",[' 1006.594s'], ,[' 441377263'],"[' 2595889  (Analyzed', ' 200921)']","[' 3269     (Average', ' 61.46 Last', ' 11591)']",[' 8470.9  '],"[' 3184     (Average Length', ' 1571.66 Splits', ' 0)']","[' 2036024  (Deleted', ' 1865640)']","[' 961      (Ratio', '   0.05%)']","[' 85187    (Ratio', '   4.18%)']","[' 200921   (Average Length', '   41.6 Ratio', '   9.87%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1835103  (Average Length', '   28.2 Ratio', '  90.13%) ']","[' 200921   (Average', ' 31.44 Max', ' 6320 Sum', ' 6316737)']","[' 200921   (Average', ' 31.44 Max', ' 6320 Sum', ' 6316737 Ratio', ' 100.00%)']","[' 0        (Average', '  0.00 Max', '   0 Sum', '      0 Ratio', '   0.00%)']", ,[' 125459  '],[' 14254   '],[' 127550  '],[' 83182   '],"[' 249542   (Atom=Atom', ' 69926 Body=Body', ' 39704 Other', ' 139912)']",[' Yes'],"[' 17345    (Eliminated', '    0 Frozen', ' 17345)']","[' 9505     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 5.44933'],[' 0'], ,[' 339.429'],[' 0'],[' 30.8788'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.79252e+09'],[' 1.66997e+09'],[' 0'],[' 1.52598e+10'],[' 0'],[' 0'],[' 4383 '],[' 8509 '],[' 2 '],[' 0 ']
Solving...,Dmu38, ,[' 1'],[' 5911+'],[' 2958'],"[' 1007.544s (Solving', ' 980.53s 1st Model', ' 887.53s Unsat', ' 0.00s)']",[' 1004.625s'], ,[' 431662946'],"[' 2297344  (Analyzed', ' 225112)']","[' 3173     (Average', ' 70.95 Last', ' 22070)']",[' 8262.9  '],"[' 2958     (Average Length', ' 1461.23 Splits', ' 0)']","[' 2149479  (Deleted', ' 1982287)']","[' 926      (Ratio', '   0.04%)']","[' 83992    (Ratio', '   3.91%)']","[' 225112   (Average Length', '   41.5 Ratio', '  10.47%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1924367  (Average Length', '   27.3 Ratio', '  89.53%) ']","[' 225112   (Average', ' 28.49 Max', ' 5515 Sum', ' 6413246)']","[' 225112   (Average', ' 28.49 Max', ' 5515 Sum', ' 6413246 Ratio', ' 100.00%)']","[' 0        (Average', '  0.00 Max', '   0 Sum', '      0 Ratio', '   0.00%)']", ,[' 124577  '],[' 14035   '],[' 126443  '],[' 82081   '],"[' 246239   (Atom=Atom', ' 69044 Body=Body', ' 39485 Other', ' 137710)']",[' Yes'],"[' 16901    (Eliminated', '    0 Frozen', ' 16901)']","[' 10144    (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 5.07026'],[' 0'], ,[' 353.464'],[' 0'],[' 30.4905'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.81973e+09'],[' 1.69284e+09'],[' 0'],[' 1.74211e+10'],[' 0'],[' 0'],[' 4556 '],[' 8474 '],[' 2 '],[' 0 ']
Solving...,Dmu39, ,[' 1'],[' 6375+'],[' 3190'],"[' 1008.350s (Solving', ' 977.18s 1st Model', ' 876.03s Unsat', ' 0.00s)']",[' 1005.625s'], ,[' 441905821'],"[' 2843142  (Analyzed', ' 184718)']","[' 3367     (Average', ' 54.86 Last', ' 29898)']",[' 8840.7  '],"[' 3190     (Average Length', ' 1579.17 Splits', ' 0)']","[' 1837785  (Deleted', ' 1696165)']","[' 810      (Ratio', '   0.04%)']","[' 89945    (Ratio', '   4.89%)']","[' 184718   (Average Length', '   43.0 Ratio', '  10.05%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1653067  (Average Length', '   28.6 Ratio', '  89.95%) ']","[' 184718   (Average', ' 33.90 Max', ' 5230 Sum', ' 6262392)']","[' 184718   (Average', ' 33.90 Max', ' 5230 Sum', ' 6262392 Ratio', ' 100.00%)']","[' 0        (Average', '  0.00 Max', '   0 Sum', '      0 Ratio', '   0.00%)']", ,[' 126955  '],[' 14722   '],[' 129065  '],[' 85140   '],"[' 255416   (Atom=Atom', ' 71416 Body=Body', ' 40172 Other', ' 143828)']",[' Yes'],"[' 17832    (Eliminated', '    0 Frozen', ' 17832)']","[' 9922     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 5.86325'],[' 0'], ,[' 334.869'],[' 0'],[' 30.9878'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.83124e+09'],[' 1.71262e+09'],[' 0'],[' 1.42076e+10'],[' 0'],[' 0'],[' 4580 '],[' 8986 '],[' 2 '],[' 0 ']
Solving...,Dmu40, ,[' 1'],[' 7091+'],[' 3548'],"[' 1009.936s (Solving', ' 976.74s 1st Model', ' 830.67s Unsat', ' 0.00s)']",[' 1007.750s'], ,[' 436912651'],"[' 2681907  (Analyzed', ' 225261)']","[' 3547     (Average', ' 63.51 Last', ' 41520)']",[' 8500.5  '],"[' 3548     (Average Length', ' 1743.58 Splits', ' 0)']","[' 2156578  (Deleted', ' 2000564)']","[' 937      (Ratio', '   0.04%)']","[' 84417    (Ratio', '   3.91%)']","[' 225261   (Average Length', '   39.3 Ratio', '  10.45%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1931317  (Average Length', '   26.7 Ratio', '  89.55%) ']","[' 225261   (Average', ' 27.68 Max', ' 5516 Sum', ' 6234896)']","[' 225261   (Average', ' 27.68 Max', ' 5516 Sum', ' 6234896 Ratio', ' 100.00%)']","[' 0        (Average', '  0.00 Max', '   0 Sum', '      0 Ratio', '   0.00%)']", ,[' 125253  '],[' 14064   '],[' 127641  '],[' 82788   '],"[' 248360   (Atom=Atom', ' 69722 Body=Body', ' 39514 Other', ' 139124)']",[' Yes'],"[' 17452    (Eliminated', '    0 Frozen', ' 17452)']","[' 9583     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 5.9744'],[' 0'], ,[' 340.876'],[' 0'],[' 30.5239'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.76749e+09'],[' 1.64445e+09'],[' 0'],[' 1.47246e+10'],[' 0'],[' 0'],[' 4326 '],[' 8249 '],[' 2 '],[' 0 ']
Solving...,Dmu76, ,[' 1'],[' 8887+'],[' 4446'],"[' 1009.104s (Solving', ' 969.57s 1st Model', ' 841.65s Unsat', ' 0.00s)']",[' 1006.156s'], ,[' 426280602'],"[' 4665697  (Analyzed', ' 235068)']","[' 4345     (Average', ' 54.10 Last', ' 12824)']",[' 8303.8  '],"[' 4446     (Average Length', ' 2183.60 Splits', ' 0)']","[' 2345067  (Deleted', ' 2197875)']","[' 473      (Ratio', '   0.02%)']","[' 60142    (Ratio', '   2.56%)']","[' 235068   (Average Length', '   30.8 Ratio', '  10.02%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2109999  (Average Length', '   20.7 Ratio', '  89.98%) ']","[' 235068   (Average', ' 28.63 Max', ' 4659 Sum', ' 6730404)']","[' 235068   (Average', ' 28.63 Max', ' 4659 Sum', ' 6730404 Ratio', ' 100.00%)']","[' 0        (Average', '  0.00 Max', '   0 Sum', '      0 Ratio', '   0.00%)']", ,[' 119067  '],[' 11919   '],[' 122332  '],[' 74573   '],"[' 223715   (Atom=Atom', ' 63652 Body=Body', ' 37369 Other', ' 122694)']",[' Yes'],"[' 16184    (Eliminated', '    0 Frozen', ' 16184)']","[' 6475     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 8.02227'],[' 0'], ,[' 364.194'],[' 0'],[' 29.4302'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.65907e+09'],[' 1.5132e+09'],[' 0'],[' 1.77722e+10'],[' 0'],[' 0'],[' 3380 '],[' 6435 '],[' 2 '],[' 0 ']
Solving...,Dmu77, ,[' 1'],[' 7479+'],[' 3742'],"[' 1008.159s (Solving', ' 978.14s 1st Model', ' 708.09s Unsat', ' 0.00s)']",[' 1004.984s'], ,[' 438726529'],"[' 3082918  (Analyzed', ' 412319)']","[' 3960     (Average', ' 104.12 Last', ' 53888)']",[' 7769.3  '],"[' 3742     (Average Length', ' 1854.44 Splits', ' 0)']","[' 3138352  (Deleted', ' 3020005)']","[' 636      (Ratio', '   0.02%)']","[' 62543    (Ratio', '   1.99%)']","[' 412319   (Average Length', '   28.7 Ratio', '  13.14%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2726033  (Average Length', '   21.0 Ratio', '  86.86%) ']","[' 412319   (Average', ' 17.39 Max', ' 4226 Sum', ' 7170151)']","[' 412319   (Average', ' 17.39 Max', ' 4226 Sum', ' 7170151 Ratio', ' 100.00%)']","[' 0        (Average', '  0.00 Max', '   0 Sum', '      0 Ratio', '   0.00%)']", ,[' 118307  '],[' 11900   '],[' 120935  '],[' 73798   '],"[' 221390   (Atom=Atom', ' 62896 Body=Body', ' 37350 Other', ' 121144)']",[' Yes'],"[' 15528    (Eliminated', '    0 Frozen', ' 15528)']","[' 6776     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 6.08383'],[' 0'], ,[' 397.054'],[' 0'],[' 30.9417'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.62468e+09'],[' 1.4754e+09'],[' 0'],[' 2.08543e+10'],[' 0'],[' 0'],[' 3151 '],[' 6827 '],[' 2 '],[' 0 ']
Solving...,Dmu78, ,[' 1'],[' 8467+'],[' 4236'],"[' 1010.103s (Solving', ' 973.44s 1st Model', ' 869.00s Unsat', ' 0.00s)']",[' 1006.828s'], ,[' 430303530'],"[' 3396423  (Analyzed', ' 277539)']","[' 4043     (Average', ' 68.65 Last', ' 35946)']",[' 8079.0  '],"[' 4236     (Average Length', ' 2078.57 Splits', ' 0)']","[' 2541491  (Deleted', ' 2401361)']","[' 537      (Ratio', '   0.02%)']","[' 65025    (Ratio', '   2.56%)']","[' 277539   (Average Length', '   31.5 Ratio', '  10.92%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2263952  (Average Length', '   21.3 Ratio', '  89.08%) ']","[' 277539   (Average', ' 24.29 Max', ' 5043 Sum', ' 6741902)']","[' 277539   (Average', ' 24.29 Max', ' 5043 Sum', ' 6741902 Ratio', ' 100.00%)']","[' 0        (Average', '  0.00 Max', '   0 Sum', '      0 Ratio', '   0.00%)']", ,[' 118963  '],[' 11955   '],[' 122022  '],[' 74507   '],"[' 223517   (Atom=Atom', ' 63550 Body=Body', ' 37405 Other', ' 122562)']",[' Yes'],"[' 16014    (Eliminated', '    0 Frozen', ' 16014)']","[' 6769     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 7.35431'],[' 0'], ,[' 366.365'],[' 0'],[' 29.8697'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.65549e+09'],[' 1.51222e+09'],[' 0'],[' 1.74572e+10'],[' 0'],[' 0'],[' 3257 '],[' 6651 '],[' 2 '],[' 0 ']
Solving...,Dmu79, ,[' 1'],[' 6837+'],[' 3421'],"[' 1007.668s (Solving', ' 979.62s 1st Model', ' 894.12s Unsat', ' 0.00s)']",[' 1004.656s'], ,[' 446469239'],"[' 2611292  (Analyzed', ' 316153)']","[' 3555     (Average', ' 88.93 Last', ' 28936)']",[' 7610.5  '],"[' 3421     (Average Length', ' 1691.62 Splits', ' 0)']","[' 2827378  (Deleted', ' 2676822)']","[' 520      (Ratio', '   0.02%)']","[' 60936    (Ratio', '   2.16%)']","[' 316153   (Average Length', '   30.0 Ratio', '  11.18%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2511225  (Average Length', '   20.7 Ratio', '  88.82%) ']","[' 316153   (Average', ' 23.10 Max', ' 4534 Sum', ' 7304020)']","[' 316153   (Average', ' 23.10 Max', ' 4534 Sum', ' 7304020 Ratio', ' 100.00%)']","[' 0        (Average', '  0.00 Max', '   0 Sum', '      0 Ratio', '   0.00%)']", ,[' 118012  '],[' 11908   '],[' 120311  '],[' 73515   '],"[' 220541   (Atom=Atom', ' 62605 Body=Body', ' 37358 Other', ' 120578)']",[' Yes'],"[' 15207    (Eliminated', '    0 Frozen', ' 15207)']","[' 6605     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 5.58742'],[' 0'], ,[' 369.322'],[' 0'],[' 31.4557'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.6782e+09'],[' 1.5206e+09'],[' 0'],[' 1.72051e+10'],[' 0'],[' 0'],[' 3458 '],[' 6580 '],[' 2 '],[' 0 ']
