Optimal Found Or Timeout,Instances,,INTERRUPTED  ,Models       ,Calls        ,Time         ,CPU Time     ,,Choices      ,Conflicts    ,Restarts     ,Model-Level  ,Problems     ,Lemmas       ,  Binary     ,  Ternary    ,  Conflict   ,  Loop       ,  Other      ,Backjumps    ,  Executed   ,  Bounded    ,,Rules        ,  Choice     ,Atoms        ,Bodies       ,Equivalences ,Tight        ,Variables    ,Constraints  ,,DifferenceLogic,  Time init(s),  Mutexes    ,  [Thread 0],    Propagation(s),    Dijkstra(s),    Undo(s)  ,    True edges,    False edges,    False edges (inverse),    False edges (partial),    False edges (partial+),    Edges added,    Edges skipped,    Edges propagated,    Cost consistency,    Cost forward,    Cost backward,Completion Time for Window 1 ,Completion Time for Window 2 ,Number of Interrupted Calls ,Number of UnInterrupted Calls 
Solving...,Dmu80, ,[' 1'],[' 8245+'],[' 4125'],"[' 1009.335s (Solving', ' 975.43s 1st Model', ' 577.69s Unsat', ' 0.00s)']",[' 1006.844s'], ,[' 427647889'],"[' 3164972  (Analyzed', ' 481895)']","[' 4222     (Average', ' 114.14 Last', ' 28361)']",[' 7998.3  '],"[' 4125     (Average Length', ' 2037.01 Splits', ' 0)']","[' 3373086  (Deleted', ' 3247361)']","[' 489      (Ratio', '   0.01%)']","[' 61135    (Ratio', '   1.81%)']","[' 481895   (Average Length', '   28.0 Ratio', '  14.29%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2891191  (Average Length', '   21.2 Ratio', '  85.71%) ']","[' 481895   (Average', ' 14.73 Max', ' 4462 Sum', ' 7097373)']","[' 481895   (Average', ' 14.73 Max', ' 4462 Sum', ' 7097373 Ratio', ' 100.00%)']","[' 0        (Average', '  0.00 Max', '   0 Sum', '      0 Ratio', '   0.00%)']", ,[' 119002  '],[' 11994   '],[' 121989  '],[' 74557   '],"[' 223667   (Atom=Atom', ' 63561 Body=Body', ' 37444 Other', ' 122662)']",[' Yes'],"[' 15981    (Eliminated', '    0 Frozen', ' 15981)']","[' 7064     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 6.72003'],[' 0'], ,[' 412.4'],[' 0'],[' 30.3805'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.57355e+09'],[' 1.42845e+09'],[' 0'],[' 2.28929e+10'],[' 0'],[' 0'],[' 3365 '],[' 6940 '],[' 2 '],[' 0 ']
Solving...,TA61, ,[' 1'],[' 7299+'],[' 3652'],"[' 1007.079s (Solving', ' 976.90s 1st Model', ' 840.77s Unsat', ' 0.00s)']",[' 1003.938s'], ,[' 458241624'],"[' 3111408  (Analyzed', ' 247287)']","[' 3432     (Average', ' 72.05 Last', ' 23151)']",[' 8453.0  '],"[' 3652     (Average Length', ' 1783.04 Splits', ' 0)']","[' 2437419  (Deleted', ' 2306927)']","[' 504      (Ratio', '   0.02%)']","[' 63771    (Ratio', '   2.62%)']","[' 247287   (Average Length', '   31.9 Ratio', '  10.15%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2190132  (Average Length', '   20.8 Ratio', '  89.85%) ']","[' 247287   (Average', ' 28.76 Max', ' 4923 Sum', ' 7112829)']","[' 247287   (Average', ' 28.76 Max', ' 4923 Sum', ' 7112829 Ratio', ' 100.00%)']","[' 0        (Average', '  0.00 Max', '   0 Sum', '      0 Ratio', '   0.00%)']", ,[' 126802  '],[' 13054   '],[' 129195  '],[' 78316   '],"[' 234944   (Atom=Atom', ' 66260 Body=Body', ' 38504 Other', ' 130180)']",[' Yes'],"[' 16447    (Eliminated', '    0 Frozen', ' 16447)']","[' 7334     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 6.24505'],[' 0'], ,[' 363.805'],[' 0'],[' 31.7613'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.73425e+09'],[' 1.58179e+09'],[' 0'],[' 1.6169e+10'],[' 0'],[' 0'],[' 1757 '],[' 3363 '],[' 2 '],[' 0 ']
Solving...,TA62, ,[' 1'],[' 8005+'],[' 4005'],"[' 1009.181s (Solving', ' 972.44s 1st Model', ' 745.15s Unsat', ' 0.00s)']",[' 1006.063s'], ,[' 447833751'],"[' 3341292  (Analyzed', ' 227021)']","[' 3784     (Average', ' 59.99 Last', ' 16122)']",[' 8800.8  '],"[' 4005     (Average Length', ' 1948.03 Splits', ' 0)']","[' 2244484  (Deleted', ' 2104919)']","[' 447      (Ratio', '   0.02%)']","[' 65622    (Ratio', '   2.92%)']","[' 227021   (Average Length', '   33.9 Ratio', '  10.11%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2017463  (Average Length', '   22.1 Ratio', '  89.89%) ']","[' 227021   (Average', ' 30.84 Max', ' 5460 Sum', ' 7002157)']","[' 227021   (Average', ' 30.84 Max', ' 5460 Sum', ' 7002157 Ratio', ' 100.00%)']","[' 0        (Average', '  0.00 Max', '   0 Sum', '      0 Ratio', '   0.00%)']", ,[' 127539  '],[' 13182   '],[' 130228  '],[' 79181   '],"[' 237539   (Atom=Atom', ' 66997 Body=Body', ' 38632 Other', ' 131910)']",[' Yes'],"[' 16871    (Eliminated', '    0 Frozen', ' 16871)']","[' 7069     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 7.26075'],[' 0'], ,[' 362.639'],[' 0'],[' 31.8056'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.71335e+09'],[' 1.56729e+09'],[' 0'],[' 1.63167e+10'],[' 0'],[' 0'],[' 1806 '],[' 3461 '],[' 2 '],[' 0 ']
Solving...,TA63, ,[' 1'],[' 7565+'],[' 3785'],"[' 1008.963s (Solving', ' 977.30s 1st Model', ' 893.73s Unsat', ' 0.00s)']",[' 1006.406s'], ,[' 453501207'],"[' 2953498  (Analyzed', ' 244502)']","[' 3477     (Average', ' 70.32 Last', ' 18424)']",[' 8379.7  '],"[' 3785     (Average Length', ' 1842.90 Splits', ' 0)']","[' 2422879  (Deleted', ' 2282176)']","[' 485      (Ratio', '   0.02%)']","[' 62962    (Ratio', '   2.60%)']","[' 244502   (Average Length', '   32.0 Ratio', '  10.09%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2178377  (Average Length', '   21.1 Ratio', '  89.91%) ']","[' 244502   (Average', ' 27.94 Max', ' 4959 Sum', ' 6830491)']","[' 244502   (Average', ' 27.94 Max', ' 4959 Sum', ' 6830491 Ratio', ' 100.00%)']","[' 0        (Average', '  0.00 Max', '   0 Sum', '      0 Ratio', '   0.00%)']", ,[' 126953  '],[' 13060   '],[' 129422  '],[' 78473   '],"[' 235415   (Atom=Atom', ' 66411 Body=Body', ' 38510 Other', ' 130494)']",[' Yes'],"[' 16529    (Eliminated', '    0 Frozen', ' 16529)']","[' 5511     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 6.29897'],[' 0'], ,[' 351.723'],[' 0'],[' 31.4621'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.6848e+09'],[' 1.53553e+09'],[' 0'],[' 1.49976e+10'],[' 0'],[' 0'],[' 1695 '],[' 3263 '],[' 2 '],[' 0 ']
Solving...,TA64, ,[' 1'],[' 7579+'],[' 3792'],"[' 1007.954s (Solving', ' 974.52s 1st Model', ' 853.27s Unsat', ' 0.00s)']",[' 1005.094s'], ,[' 466785973'],"[' 3422386  (Analyzed', ' 238863)']","[' 3626     (Average', ' 65.88 Last', ' 24382)']",[' 8594.2  '],"[' 3792     (Average Length', ' 1846.55 Splits', ' 0)']","[' 2384477  (Deleted', ' 2255891)']","[' 492      (Ratio', '   0.02%)']","[' 64416    (Ratio', '   2.70%)']","[' 238863   (Average Length', '   31.8 Ratio', '  10.02%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2145614  (Average Length', '   21.0 Ratio', '  89.98%) ']","[' 238863   (Average', ' 30.00 Max', ' 5091 Sum', ' 7165872)']","[' 238863   (Average', ' 30.00 Max', ' 5091 Sum', ' 7165872 Ratio', ' 100.00%)']","[' 0        (Average', '  0.00 Max', '   0 Sum', '      0 Ratio', '   0.00%)']", ,[' 127164  '],[' 13128   '],[' 129698  '],[' 78752   '],"[' 236252   (Atom=Atom', ' 66622 Body=Body', ' 38578 Other', ' 131052)']",[' Yes'],"[' 16662    (Eliminated', '    0 Frozen', ' 16662)']","[' 7330     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 6.91375'],[' 0'], ,[' 362.885'],[' 0'],[' 32.2437'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.73228e+09'],[' 1.58261e+09'],[' 0'],[' 1.63423e+10'],[' 0'],[' 0'],[' 1716 '],[' 3221 '],[' 2 '],[' 0 ']
Solving...,TA65, ,[' 1'],[' 6755+'],[' 3380'],"[' 1007.109s (Solving', ' 978.19s 1st Model', ' 868.82s Unsat', ' 0.00s)']",[' 1004.891s'], ,[' 451222813'],"[' 2663924  (Analyzed', ' 220391)']","[' 3148     (Average', ' 70.01 Last', ' 18918)']",[' 8259.7  '],"[' 3380     (Average Length', ' 1649.14 Splits', ' 0)']","[' 2282203  (Deleted', ' 2159371)']","[' 466      (Ratio', '   0.02%)']","[' 65352    (Ratio', '   2.86%)']","[' 220391   (Average Length', '   31.9 Ratio', '   9.66%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2061812  (Average Length', '   21.0 Ratio', '  90.34%) ']","[' 220391   (Average', ' 31.96 Max', ' 4898 Sum', ' 7042851)']","[' 220391   (Average', ' 31.96 Max', ' 4898 Sum', ' 7042851 Ratio', ' 100.00%)']","[' 0        (Average', '  0.00 Max', '   0 Sum', '      0 Ratio', '   0.00%)']", ,[' 126686  '],[' 13106   '],[' 128867  '],[' 78252   '],"[' 234752   (Atom=Atom', ' 66144 Body=Body', ' 38556 Other', ' 130052)']",[' Yes'],"[' 16287    (Eliminated', '    0 Frozen', ' 16287)']","[' 7126     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 5.77599'],[' 0'], ,[' 347.187'],[' 0'],[' 31.7014'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.75552e+09'],[' 1.60756e+09'],[' 0'],[' 1.47327e+10'],[' 0'],[' 0'],[' 1598 '],[' 3238 '],[' 2 '],[' 0 ']
Solving...,TA66, ,[' 1'],[' 6881+'],[' 3443'],"[' 1007.038s (Solving', ' 975.23s 1st Model', ' 873.47s Unsat', ' 0.00s)']",[' 1004.578s'], ,[' 443802207'],"[' 3623612  (Analyzed', ' 220589)']","[' 3507     (Average', ' 62.90 Last', ' 12209)']",[' 8516.0  '],"[' 3443     (Average Length', ' 1681.26 Splits', ' 0)']","[' 2243822  (Deleted', ' 2086212)']","[' 471      (Ratio', '   0.02%)']","[' 64398    (Ratio', '   2.87%)']","[' 220589   (Average Length', '   32.9 Ratio', '   9.83%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2023233  (Average Length', '   21.4 Ratio', '  90.17%) ']","[' 220589   (Average', ' 31.14 Max', ' 5381 Sum', ' 6869157)']","[' 220589   (Average', ' 31.14 Max', ' 5381 Sum', ' 6869157 Ratio', ' 100.00%)']","[' 0        (Average', '  0.00 Max', '   0 Sum', '      0 Ratio', '   0.00%)']", ,[' 126971  '],[' 13180   '],[' 129246  '],[' 78611   '],"[' 235829   (Atom=Atom', ' 66429 Body=Body', ' 38630 Other', ' 130770)']",[' Yes'],"[' 16455    (Eliminated', '    0 Frozen', ' 16455)']","[' 7176     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 6.50723'],[' 0'], ,[' 370.227'],[' 0'],[' 30.8599'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.69061e+09'],[' 1.54507e+09'],[' 0'],[' 1.78147e+10'],[' 0'],[' 0'],[' 1655 '],[' 3363 '],[' 2 '],[' 0 ']
Solving...,TA67, ,[' 1'],[' 7739+'],[' 3872'],"[' 1007.422s (Solving', ' 974.38s 1st Model', ' 856.91s Unsat', ' 0.00s)']",[' 1004.953s'], ,[' 455194945'],"[' 3542667  (Analyzed', ' 236171)']","[' 3652     (Average', ' 64.67 Last', ' 18299)']",[' 8613.7  '],"[' 3872     (Average Length', ' 1883.09 Splits', ' 0)']","[' 2345801  (Deleted', ' 2200936)']","[' 546      (Ratio', '   0.02%)']","[' 63694    (Ratio', '   2.72%)']","[' 236171   (Average Length', '   32.5 Ratio', '  10.07%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2109630  (Average Length', '   21.7 Ratio', '  89.93%) ']","[' 236171   (Average', ' 28.97 Max', ' 5261 Sum', ' 6842200)']","[' 236171   (Average', ' 28.97 Max', ' 5261 Sum', ' 6842200 Ratio', ' 100.00%)']","[' 0        (Average', '  0.00 Max', '   0 Sum', '      0 Ratio', '   0.00%)']", ,[' 127196  '],[' 13112   '],[' 129772  '],[' 78768   '],"[' 236300   (Atom=Atom', ' 66654 Body=Body', ' 38562 Other', ' 131084)']",[' Yes'],"[' 16688    (Eliminated', '    0 Frozen', ' 16688)']","[' 7012     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 6.78529'],[' 0'], ,[' 364.509'],[' 0'],[' 31.4451'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.68126e+09'],[' 1.534e+09'],[' 0'],[' 1.71532e+10'],[' 0'],[' 0'],[' 1790 '],[' 3390 '],[' 2 '],[' 0 ']
Solving...,TA68, ,[' 1'],[' 6841+'],[' 3423'],"[' 1005.830s (Solving', ' 977.23s 1st Model', ' 817.42s Unsat', ' 0.00s)']",[' 1003.734s'], ,[' 481744053'],"[' 3555846  (Analyzed', ' 323208)']","[' 3634     (Average', ' 88.94 Last', ' 41370)']",[' 8552.3  '],"[' 3423     (Average Length', ' 1663.45 Splits', ' 0)']","[' 2810644  (Deleted', ' 2689237)']","[' 515      (Ratio', '   0.02%)']","[' 61459    (Ratio', '   2.19%)']","[' 323208   (Average Length', '   29.2 Ratio', '  11.50%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2487436  (Average Length', '   20.2 Ratio', '  88.50%) ']","[' 323208   (Average', ' 23.31 Max', ' 4822 Sum', ' 7534253)']","[' 323208   (Average', ' 23.31 Max', ' 4822 Sum', ' 7534253 Ratio', ' 100.00%)']","[' 0        (Average', '  0.00 Max', '   0 Sum', '      0 Ratio', '   0.00%)']", ,[' 126603  '],[' 13064   '],[' 128773  '],[' 78127   '],"[' 234377   (Atom=Atom', ' 66061 Body=Body', ' 38514 Other', ' 129802)']",[' Yes'],"[' 16234    (Eliminated', '    0 Frozen', ' 16234)']","[' 6427     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 6.16904'],[' 0'], ,[' 377.969'],[' 0'],[' 33.2192'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.71861e+09'],[' 1.55845e+09'],[' 0'],[' 1.72811e+10'],[' 0'],[' 0'],[' 1683 '],[' 3292 '],[' 2 '],[' 0 ']
Solving...,TA69, ,[' 1'],[' 6619+'],[' 3312'],"[' 1006.727s (Solving', ' 978.33s 1st Model', ' 810.38s Unsat', ' 0.00s)']",[' 1004.656s'], ,[' 458976431'],"[' 2771792  (Analyzed', ' 251256)']","[' 3215     (Average', ' 78.15 Last', ' 17417)']",[' 8324.9  '],"[' 3312     (Average Length', ' 1618.31 Splits', ' 0)']","[' 2407133  (Deleted', ' 2267529)']","[' 583      (Ratio', '   0.02%)']","[' 68090    (Ratio', '   2.83%)']","[' 251256   (Average Length', '   32.8 Ratio', '  10.44%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2155877  (Average Length', '   21.7 Ratio', '  89.56%) ']","[' 251256   (Average', ' 27.46 Max', ' 4944 Sum', ' 6899509)']","[' 251256   (Average', ' 27.46 Max', ' 4944 Sum', ' 6899509 Ratio', ' 100.00%)']","[' 0        (Average', '  0.00 Max', '   0 Sum', '      0 Ratio', '   0.00%)']", ,[' 126714  '],[' 13138   '],[' 128803  '],[' 78312   '],"[' 234932   (Atom=Atom', ' 66172 Body=Body', ' 38588 Other', ' 130172)']",[' Yes'],"[' 16227    (Eliminated', '    0 Frozen', ' 16227)']","[' 7253     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 5.7595'],[' 0'], ,[' 355.006'],[' 0'],[' 31.7758'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.74602e+09'],[' 1.59994e+09'],[' 0'],[' 1.54345e+10'],[' 0'],[' 0'],[' 1857 '],[' 3521 '],[' 2 '],[' 0 ']
Solving...,TA70, ,[' 1'],[' 7411+'],[' 3708'],"[' 1008.539s (Solving', ' 975.29s 1st Model', ' 880.07s Unsat', ' 0.00s)']",[' 1005.813s'], ,[' 451351133'],"[' 2788958  (Analyzed', ' 245765)']","[' 3627     (Average', ' 67.76 Last', ' 17954)']",[' 8485.7  '],"[' 3708     (Average Length', ' 1816.31 Splits', ' 0)']","[' 2376239  (Deleted', ' 2227042)']","[' 539      (Ratio', '   0.02%)']","[' 66791    (Ratio', '   2.81%)']","[' 245765   (Average Length', '   32.3 Ratio', '  10.34%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2130474  (Average Length', '   21.4 Ratio', '  89.66%) ']","[' 245765   (Average', ' 27.85 Max', ' 5498 Sum', ' 6843982)']","[' 245765   (Average', ' 27.85 Max', ' 5498 Sum', ' 6843982 Ratio', ' 100.00%)']","[' 0        (Average', '  0.00 Max', '   0 Sum', '      0 Ratio', '   0.00%)']", ,[' 127110  '],[' 13138   '],[' 129565  '],[' 78708   '],"[' 236120   (Atom=Atom', ' 66568 Body=Body', ' 38588 Other', ' 130964)']",[' Yes'],"[' 16593    (Eliminated', '    0 Frozen', ' 16593)']","[' 6885     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 6.71735'],[' 0'], ,[' 360.827'],[' 0'],[' 31.2872'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.69448e+09'],[' 1.55187e+09'],[' 0'],[' 1.64612e+10'],[' 0'],[' 0'],[' 1824 '],[' 3483 '],[' 2 '],[' 0 ']
